age,gender,tenure_months,monthly_charges,total_charges,phone_service,paperless_billing,senior_citizen,charges_per_month,estimated_clv,total_services,internet_score,contract_stability,auto_payment,risk_score,charges_tenure_ratio,charges_per_service,total_charges_log,tenure_months_log,contract_type_month_to_month,contract_type_one_year,contract_type_two_year,payment_method_bank_transfer,payment_method_credit_card,payment_method_electronic_check,payment_method_mailed_check,internet_service_dsl,internet_service_fiber_optic,internet_service_no,multiple_lines_no,multiple_lines_no_phone_service,multiple_lines_yes,online_security_no,online_security_no_internet_service,online_security_yes,online_backup_no,online_backup_no_internet_service,online_backup_yes,device_protection_no,device_protection_no_internet_service,device_protection_yes,tech_support_no,tech_support_no_internet_service,tech_support_yes,streaming_tv_no,streaming_tv_no_internet_service,streaming_tv_yes,streaming_movies_no,streaming_movies_no_internet_service,streaming_movies_yes,age_group_under_25,age_group_25_34,age_group_35_44,age_group_45_54,age_group_55_64,age_group_over_65,loyalty_segment_new,loyalty_segment_growing,loyalty_segment_established,loyalty_segment_loyal,loyalty_segment_champion,risk_level_low,risk_level_medium,risk_level_high,risk_level_critical,churn
76.0,1,54,88.34581756591797,4731.62,1,0,0,86.02946,5724.808978271484,3,3,1,0,9,1.6062875921075994,22.086454391479492,8.4622345,4.008,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
81.0,0,0,58.921546936035156,58.921547,0,1,0,58.921547,0.0,4,3,1,0,9,58.921546936035156,11.784309387207031,4.093036,0.0,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
60.0,0,11,74.28974914550781,834.83,1,0,0,69.56917,980.624688720703,1,2,3,0,7,6.190812428792317,37.144874572753906,6.728425,2.484,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
68.0,0,27,62.72806167602539,1807.45,1,1,0,64.55178,2032.3891983032227,0,0,1,0,7,2.2402879170009067,62.72806167602539,7.5002255,3.332,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1
49.0,0,2,68.70793151855469,170.79,1,1,0,56.929996,164.89903564453124,1,3,1,1,8,22.90264383951823,34.353965759277344,5.1462727,1.099,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
48.0,1,18,57.55363464355469,930.92,1,1,0,48.99579,1243.1585083007812,2,3,1,0,7,3.0291386654502466,19.184544881184895,6.837247,2.945,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
70.0,1,20,67.27043151855469,1534.58,1,0,0,73.07523,1614.4903564453125,3,2,1,0,7,3.2033538818359375,16.817607879638672,7.3366632,3.045,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
52.0,1,14,39.96603775024414,685.16,1,0,0,45.67733,671.4294342041015,2,3,1,0,7,2.6644025166829426,13.322012583414713,6.531111,2.709,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
29.0,1,13,60.588748931884766,726.21,1,1,0,51.872143,945.1844833374023,2,2,1,1,6,4.3277677808489114,20.19624964396159,6.5892153,2.639,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
67.0,1,4,74.74626159667969,213.25,1,1,1,42.65,358.7820556640625,0,2,3,0,8,14.949252319335937,74.74626159667969,5.3671436,1.609,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
50.0,1,13,33.762428283691406,387.77,1,0,1,27.697857,526.6938812255859,2,0,3,0,5,2.411602020263672,11.254142761230469,5.962988,2.639,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
25.0,1,59,99.82767486572266,5701.46,1,1,0,95.02433,7067.799380493164,0,3,1,1,8,1.6637945810953776,99.82767486572266,8.648653,4.094,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
27.0,0,20,82.14582824707031,1529.66,1,1,0,72.84096,1971.4998779296875,2,3,3,0,6,3.911706107003348,27.381942749023438,7.333454,3.045,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1
33.0,0,5,77.41659545898438,135.22,1,0,0,22.536667,464.49957275390625,1,0,3,1,7,12.902765909830729,38.70829772949219,4.9142714,1.792,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0
29.0,1,19,74.12406921386719,1382.58,1,0,0,69.129,1690.0287780761719,5,3,3,0,6,3.7062034606933594,12.354011535644531,7.2324295,2.996,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0
30.0,1,5,42.65716552734375,321.18,1,1,0,53.53,255.9429931640625,1,2,2,0,8,7.109527587890625,21.328582763671875,5.7751102,1.792,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
31.0,1,9,78.13011932373047,637.39,1,1,1,63.739002,843.805288696289,5,3,3,0,7,7.813011932373047,13.021686553955078,6.4589496,2.303,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
35.0,0,0,53.20965576171875,53.209656,1,1,0,53.209656,0.0,0,3,1,0,9,53.20965576171875,53.20965576171875,3.9928591,0.0,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
39.0,1,76,34.11090087890625,3017.17,1,1,0,39.184025,3110.91416015625,4,3,1,1,6,0.4429987127130682,6.82218017578125,8.012406,4.344,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
45.0,0,71,64.94169616699219,4462.14,0,1,0,61.974167,5533.032513427735,0,2,3,1,4,0.9019680023193359,64.94169616699219,8.403608,4.277,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0
54.0,1,59,49.244834899902344,2777.47,0,1,1,46.291164,3486.534310913086,4,3,1,0,7,0.8207472483317058,9.848966979980469,7.9296556,4.094,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
45.0,0,0,42.44991683959961,42.449917,0,0,0,42.449917,0.0,1,2,3,1,6,42.44991683959961,21.224958419799805,3.7716088,0.0,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
41.0,1,3,118.8062973022461,454.33,1,1,0,113.5825,427.7026702880859,3,2,1,0,11,29.701574325561523,29.701574325561523,6.121022,1.387,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0
46.0,1,53,42.50688552856445,2237.78,1,1,0,41.440372,2703.437919616699,4,2,1,0,7,0.7871645468252676,8.50137710571289,7.7136865,3.988,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
36.0,0,0,83.7597885131836,83.75979,1,1,0,83.75979,0.0,3,2,1,0,11,83.7597885131836,20.9399471282959,4.4398212,0.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
53.0,1,21,75.22830200195312,1524.57,0,1,1,69.29864,1895.7532104492186,2,2,1,0,8,3.4194682728160513,25.076100667317707,7.3301234,3.092,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
67.0,1,5,81.09574890136719,354.38,1,1,0,59.063335,486.5744934082031,4,0,1,0,10,13.515958150227865,16.219149780273437,5.8731875,1.792,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
45.0,1,27,21.778879165649414,828.74,1,1,1,29.597857,705.635684967041,3,3,3,0,5,0.7778171130589077,5.4447197914123535,6.7211123,3.332,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
54.0,1,69,94.8521957397461,6259.63,0,1,0,89.42329,7853.761807250976,2,2,1,0,9,1.3550313677106585,31.617398579915363,8.742036,4.25,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
39.0,0,6,72.91423034667969,570.04,0,1,0,81.43428,524.9824584960937,5,0,2,0,8,10.416318620954241,12.152371724446615,6.3474593,1.946,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
58.0,1,20,105.38398742675781,1970.56,1,0,0,93.8362,2529.2156982421875,2,3,1,0,9,5.0182851155598955,35.12799580891927,7.5865803,3.045,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
29.0,0,64,82.27210998535156,5213.29,1,1,0,80.20446,6318.498046875,0,3,1,1,7,1.2657247690054088,82.27210998535156,8.559158,4.176,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1
49.0,0,39,65.7783203125,2413.87,1,1,0,60.346752,3078.425390625,4,3,1,0,7,1.6444580078125,13.1556640625,7.7894006,3.69,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
74.0,0,16,68.59046936035156,1091.14,0,1,0,64.18471,1316.93701171875,4,0,2,1,5,4.034733491785386,13.718093872070312,6.9958944,2.834,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1
53.0,0,36,57.80188751220703,981.405,1,1,0,26.52446,2497.041540527344,4,0,1,1,6,1.5622131760055955,11.560377502441407,6.8900037,3.611,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
27.0,0,0,70.92591094970703,70.92591,0,1,0,70.92591,0.0,2,3,1,0,10,70.92591094970703,23.64197031656901,4.2756367,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
49.0,0,35,60.9911003112793,2056.89,1,0,0,57.13583,2561.6262130737305,1,3,1,0,7,1.6941972308688693,30.49555015563965,7.6294365,3.584,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
34.0,0,5,70.81826782226562,304.76,1,1,0,50.793335,424.90960693359375,3,2,2,1,8,11.803044637044271,17.704566955566406,5.7228007,1.792,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
14.0,0,1,74.11675262451172,142.62,1,0,0,71.31,88.94010314941406,4,0,1,0,10,37.05837631225586,14.823350524902343,4.9671707,0.6934,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
30.0,0,11,69.03570556640625,750.16,1,1,0,62.513332,911.2713134765625,1,0,2,0,7,5.7529754638671875,34.517852783203125,6.6216187,2.484,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0
81.0,0,76,70.3259048461914,8514.11,1,0,0,110.57286,6413.722521972656,2,3,3,0,5,0.9133234395609273,23.4419682820638,9.049598,4.344,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
56.0,1,30,55.69355010986328,1513.93,1,0,0,48.836452,2004.9678039550781,6,2,1,0,7,1.796566132576235,7.956221444266183,7.3231244,3.434,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1
13.0,0,46,111.66071319580078,5144.58,1,1,0,109.45915,6163.671368408203,3,3,3,1,6,2.375759855229804,27.915178298950195,8.545894,3.85,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
60.0,1,5,94.70433044433594,573.62,1,1,0,95.60333,568.2259826660156,0,2,3,1,8,15.78405507405599,94.70433044433594,6.3537087,1.792,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
58.0,1,39,79.33455657958984,3066.26,1,1,0,76.6565,3712.8572479248046,1,0,1,0,8,1.9833639144897461,39.66727828979492,8.02854,3.69,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0
51.0,0,5,63.37858581542969,325.98,1,0,0,54.33,380.2715148925781,2,3,1,1,8,10.563097635904947,21.126195271809895,5.789899,1.792,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
52.0,1,38,47.081058502197266,2055.68,1,0,0,52.709743,2146.896267700195,2,3,3,1,4,1.2072066282614684,15.693686167399088,7.628848,3.664,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
48.0,0,8,76.90646362304688,677.52,1,1,0,75.28,738.3020507812499,2,2,2,0,8,8.545162624782986,25.635487874348957,6.519914,2.197,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
46.0,1,43,52.55744934082031,2283.66,1,1,0,51.901363,2711.964385986328,1,2,1,1,6,1.1944874850186435,26.278724670410156,7.7339725,3.785,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
47.0,0,20,62.90359115600586,1330.81,1,1,0,63.371906,1509.6861877441406,2,0,3,0,5,2.9954091026669456,20.96786371866862,7.1942945,3.045,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
59.0,0,34,60.70957946777344,2237.4,1,1,0,63.925713,2476.9508422851563,1,3,3,0,5,1.7345594133649553,30.35478973388672,7.7135167,3.555,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
58.0,0,4,50.548065185546875,241.34,0,1,1,48.267998,242.63071289062498,2,2,1,1,8,10.109613037109375,16.849355061848957,5.4903417,1.609,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1
49.0,0,17,35.57576370239258,661.92,1,1,1,36.77333,725.7455795288085,3,3,1,0,7,1.9764313167995877,8.893940925598145,6.4966545,2.89,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
26.0,0,28,75.6217041015625,2120.05,1,1,0,73.10517,2540.8892578125,3,0,2,0,7,2.6076449690193964,18.905426025390625,7.6596665,3.367,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
30.0,0,55,24.674114227294922,1488.01,1,1,0,26.571608,1628.4915390014648,5,2,1,0,7,0.44060918263026644,4.11235237121582,7.3058667,4.023,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
28.0,1,13,84.52995300292969,1128.09,1,1,0,80.57786,1318.6672668457031,3,0,2,0,8,6.0378537859235495,21.132488250732422,7.029167,2.639,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
29.0,1,7,84.64022064208984,407.33,1,1,0,50.91625,710.9778533935547,4,2,2,1,8,10.58002758026123,16.92804412841797,6.0120754,2.08,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
61.0,0,15,60.04585647583008,862.44,1,1,0,53.9025,1080.8254165649414,3,0,1,0,7,3.75286602973938,15.01146411895752,6.7609243,2.773,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
58.0,1,68,86.80944061279297,5857.03,1,0,0,84.88449,7083.650354003906,1,3,2,0,8,1.2581078349680141,43.404720306396484,8.675569,4.234,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0
46.0,0,16,100.6404800415039,1711.46,1,0,0,100.67412,1932.2972167968749,2,3,2,1,7,5.920028237735524,33.546826680501304,7.4456863,2.834,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
29.0,0,25,103.49676513671875,2336.4,1,1,0,89.861534,3104.9029541015625,1,3,2,0,8,3.9806448129507213,51.748382568359375,7.7567945,3.258,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
42.0,0,18,94.1099624633789,1534.19,1,1,0,80.74684,2032.7751892089843,0,2,1,1,8,4.953155919125206,94.1099624633789,7.3364096,2.945,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1
21.0,0,30,77.19625091552734,2531.64,1,1,0,81.6658,2779.0650329589844,3,0,3,1,5,2.4902016424363658,19.299062728881836,7.8370175,3.434,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
73.0,1,17,63.91490936279297,1077.5,1,1,0,59.86111,1303.8641510009766,3,2,2,1,5,3.550828297932943,15.978727340698242,6.9833264,2.89,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
61.0,1,9,57.04519271850586,628.12,0,0,0,62.812,616.0880813598633,2,2,2,0,7,5.704519271850586,19.015064239501953,6.444322,2.303,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
44.0,1,12,66.38956451416016,807.82,1,0,1,62.14,956.0097290039062,2,2,1,1,6,5.10688957801232,22.129854838053387,6.695576,2.564,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0
63.0,0,22,86.6678466796875,1983.44,0,1,0,86.23652,2288.03115234375,3,2,1,1,8,3.7681672469429346,21.666961669921875,7.593092,3.135,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1
46.0,0,18,56.959014892578125,981.405,1,1,0,51.652897,1230.3147216796874,4,3,1,1,6,2.997842889083059,11.391802978515624,6.8900037,2.945,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
46.0,1,5,81.11795806884766,179.81,1,0,0,29.968332,486.70774841308594,3,2,2,0,9,13.519659678141275,20.279489517211914,5.197447,1.792,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
42.0,1,37,69.02095031738281,2405.03,1,0,0,63.290264,3064.5301940917966,2,3,1,1,6,1.8163407978258634,23.006983439127605,7.785733,3.637,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
47.0,1,38,58.94450759887695,2161.21,1,1,0,55.41564,2687.869546508789,0,2,1,0,7,1.5113976307404346,58.94450759887695,7.678886,3.664,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
40.0,1,17,52.52568054199219,1021.34,1,1,0,56.74111,1071.5238830566407,2,2,3,1,4,2.9180933634440103,17.508560180664062,6.9298496,2.89,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
52.0,1,32,68.94737243652344,2212.61,1,1,0,67.04879,2647.5791015625,3,2,1,1,6,2.089314316258286,17.23684310913086,7.70238,3.496,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
71.0,1,26,48.08073806762695,1218.87,1,1,0,45.143333,1500.1190277099608,1,2,1,1,6,1.7807680765787761,24.040369033813477,7.1064997,3.295,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
61.0,0,12,61.51274490356445,759.52,1,1,0,58.424618,885.783526611328,2,3,1,0,7,4.7317496079664965,20.504248301188152,6.634002,2.564,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1
31.0,1,26,93.43785858154297,2465.99,1,1,0,91.33296,2915.2611877441404,2,3,1,1,8,3.460661428946036,31.145952860514324,7.810754,3.295,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
39.0,1,4,39.73929214477539,122.8,0,0,0,24.560001,190.74860229492188,2,2,2,1,7,7.947858428955078,13.24643071492513,4.8186674,1.609,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1
57.0,1,28,70.70564270019531,2086.62,1,1,1,71.952415,2375.7095947265625,2,2,1,1,7,2.4381256103515625,23.56854756673177,7.64378,3.367,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
49.0,1,76,76.71983337402344,6810.34,1,1,0,88.44597,6996.848803710937,0,3,2,1,6,0.9963614723899148,76.71983337402344,8.8263445,4.344,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
